lat,lon,neighs_5,neighs_10,neighs_30
40.58644936,-73.92183267,Noise - Commercial,Noise - Street/Sidewalk,Noise - Commercial
40.89220934,-74.11962438,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.67735097,-74.16412752,Noise - Vehicle,Noise - Residential,Noise - Residential
40.7599888,-73.95150142,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.64842773,-73.86743994,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.61124071,-73.84271598,Noise - Residential,Noise - Vehicle,Noise - Residential
40.67321908,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
40.7641207,-74.22840982,Noise - Residential,Noise - Residential,Noise - Residential
40.72693367,-74.20368586,Noise - Vehicle,Noise - Residential,Noise - Residential
40.8095715,-73.99105977,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.7599888,-74.02567332,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78891205,-74.14929314,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.87154988,-73.93666704,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.54513044,-73.8971087,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.83436285,-73.91194308,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Vehicle
40.72280178,-73.8278816,Noise - Residential,Noise - Residential,Noise - Residential
40.50794342,-73.87238474,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.53686666,-73.99600456,Noise - Residential,Noise - Residential,Noise - Residential
40.68561476,-73.80315764,Noise - Residential,Noise - Residential,Noise - Residential
40.83849475,-74.18885148,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.51207531,-74.14929314,Noise - Commercial,Noise - Commercial,Noise - Residential
40.87154988,-74.01083894,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.90047312,-74.13445876,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.55752612,-73.91194308,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.57405368,-74.09490042,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.8632861,-74.10973479,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.53686666,-74.07017645,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.61950449,-73.85755036,Noise - Residential,Noise - Residential,Noise - Residential
40.64842773,-73.98117018,Noise - Residential,Noise - Vehicle,Noise - Commercial
40.58231746,-73.83282639,Noise - Residential,Noise - Residential,Noise - Residential
40.64429584,-73.77843367,Noise - Residential,Noise - Residential,Noise - Residential
40.58644936,-74.10973479,Noise - Commercial,Noise - Commercial,Noise - Residential
40.66908719,-73.8971087,Noise - Street/Sidewalk,Noise - Commercial,Noise - Commercial
40.7599888,-74.13940355,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.64842773,-74.05534207,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.73106556,-73.84271598,Noise - Street/Sidewalk,Noise - Commercial,Noise - Commercial
40.61124071,-74.03061811,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.69387854,-73.81799202,Noise - Commercial,Noise - Residential,Noise - Residential
40.84675853,-74.20368586,Noise - Vehicle,Noise - Helicopter,Noise - Commercial
40.8095715,-74.17896189,Noise - Vehicle,Noise - Commercial,Noise - Helicopter
40.69801043,-74.09490042,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.87154988,-74.12456917,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.52860287,-73.90205349,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.54513044,-74.08501083,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.57405368,-74.20863065,Noise - Helicopter,Noise - Residential,Noise - Residential
40.84262664,-73.8278816,Noise - Vehicle,Noise - Residential,Noise - Residential
40.72280178,-74.01578373,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.50794342,-74.06028687,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.80543961,-73.80315764,Noise - Residential,Noise - Residential,Noise - Residential
40.59058125,-73.84766077,Noise - Residential,Noise - Residential,Noise - Residential
40.61950449,-73.97128059,Noise - Helicopter,Noise - Commercial,Noise - Residential
40.76825259,-73.77843367,Noise - Residential,Noise - Commercial,Noise - Residential
40.55339422,-73.82293681,Noise - Residential,Noise - Residential,Noise - Residential
40.59471314,-74.12456917,Noise - Residential,Noise - Residential,Noise - Residential
40.62363638,-74.24818899,Noise - Residential,Noise - Residential,Noise - Residential
40.55752612,-74.09984521,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.58644936,-74.22346503,Noise - Helicopter,Noise - Residential,Noise - Residential
40.85502231,-73.84271598,Noise - Commercial,Noise - Residential,Noise - Residential
40.64016395,-73.88721912,Noise - Residential,Noise - Residential,Noise - Residential
40.61950449,-74.04545249,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.70214232,-73.83282639,Noise - Commercial,Noise - Residential,Noise - Residential
40.73106556,-73.95644622,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.87981366,-73.76359929,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.6649553,-73.80810243,Noise - Residential,Noise - Residential,Noise - Residential
40.73519746,-74.23335462,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-74.08501083,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.69801043,-74.20863065,Noise - Residential,Noise - Residential,Noise - Residential
40.75172502,-73.87238474,Noise - Residential,Noise - Street/Sidewalk,Noise - Commercial
40.78064826,-73.99600456,Noise - Commercial,Noise - Street/Sidewalk,Noise - Commercial
40.73106556,-74.03061811,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54513044,-74.19874107,Noise - Helicopter,Noise - Residential,Noise - Residential
40.8137034,-73.81799202,Noise - Residential,Noise - Residential,Noise - Residential
40.69387854,-74.00589414,Noise - Vehicle,Noise - Helicopter,Noise - Helicopter
40.84262664,-73.94161184,Noise - Residential,Noise - Residential,Noise - Street/Sidewalk
40.77651637,-73.79326805,Noise - Commercial,Noise - Commercial,Noise - Residential
40.78064826,-74.07017645,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.5657899,-74.11467959,Noise - Residential,Noise - Commercial,Noise - Residential
40.59471314,-74.23829941,Noise - Helicopter,Noise - Residential,Noise - Residential
40.89220934,-73.98117018,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.52860287,-74.08995562,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.82609907,-73.83282639,Noise - Residential,Noise - Residential,Noise - Residential
40.85502231,-73.95644622,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.84262664,-74.01578373,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.49967963,-73.79326805,Noise - Commercial,Noise - Residential,Noise - Residential
40.59058125,-74.0355629,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.88807745,-73.77843367,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.70214232,-73.94655663,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Commercial
40.74346124,-74.24818899,Noise - Residential,Noise - Residential,Noise - Residential
40.89220934,-74.05534207,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.67735097,-74.09984521,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.70627421,-74.22346503,Noise - Residential,Noise - Residential,Noise - Residential
40.85502231,-74.03061811,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.64016395,-74.07512124,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.66908719,-74.19874107,Noise - Residential,Noise - Residential,Noise - Residential
40.75172502,-73.98611497,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.70214232,-74.02072852,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.78478015,-73.80810243,Noise - Commercial,Noise - Commercial,Noise - Residential
40.8137034,-73.93172225,Noise - Vehicle,Noise - Residential,Noise - Vehicle
40.81783529,-74.20863065,Noise - Vehicle,Noise - Residential,Noise - Residential
40.60297692,-74.25313379,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.90047312,-73.99600456,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.75172502,-74.06028687,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78064826,-74.18390669,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.5657899,-74.22840982,Noise - Residential,Noise - Residential,Noise - Commercial
40.83436285,-73.84766077,Noise - Residential,Noise - Street/Sidewalk,Noise - Commercial
40.8632861,-73.97128059,Noise - Street/Sidewalk,Noise - Residential,Noise - Street/Sidewalk
40.79717583,-73.82293681,Noise - Residential,Noise - Residential,Noise - Residential
40.53686666,-73.93172225,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.8137034,-74.00589414,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.82609907,-73.94655663,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.84262664,-74.12951397,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.49967963,-73.90699829,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.8591542,-73.76854409,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.86741799,-74.24818899,Noise - Vehicle,Noise - Residential,Noise - Residential
40.56165801,-73.85260557,Noise - Commercial,Noise - Residential,Noise - Residential
40.714538,-74.23829941,Noise - Residential,Noise - Residential,Noise - Residential
40.8632861,-74.04545249,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.89220934,-74.16907231,Noise - Residential,Noise - Commercial,Noise - Helicopter
40.67735097,-74.21357544,Noise - Residential,Noise - Residential,Noise - Residential
40.82609907,-74.02072852,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.9087369,-73.80810243,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.64842773,-73.91688787,Noise - Commercial,Noise - Commercial,Noise - Residential
40.58231746,-73.76854409,Noise - Residential,Noise - Residential,Noise - Residential
40.61124071,-73.89216391,Noise - Residential,Noise - Residential,Noise - Residential
40.78478015,-73.92183267,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.67321908,-73.83777119,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.72693367,-74.25313379,Noise - Residential,Noise - Residential,Noise - Residential
40.7599888,-74.07512124,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78891205,-74.19874107,Noise - Vehicle,Noise - Residential,Noise - Residential
40.87154988,-73.98611497,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.75172502,-74.1740171,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.83436285,-73.96139101,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Vehicle
40.72280178,-73.87732953,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Vehicle
40.50794342,-73.92183267,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.68561476,-73.85260557,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.74759313,-73.79821284,Noise - Commercial,Noise - Commercial,Noise - Residential
40.83849475,-74.23829941,Noise - Vehicle,Noise - Residential,Noise - Residential
40.53273477,-73.84271598,Noise - Commercial,Noise - Residential,Noise - Residential
40.90047312,-74.18390669,Noise - Helicopter,Noise - Commercial,Noise - Helicopter
40.55752612,-73.96139101,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.83436285,-74.0355629,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.57405368,-74.14434834,Noise - Residential,Noise - Residential,Noise - Residential
40.8632861,-74.15918272,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.79717583,-74.01083894,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.53686666,-74.11962438,Noise - Commercial,Noise - Residential,Noise - Commercial
40.61950449,-73.90699829,Noise - Residential,Noise - Residential,Noise - Residential
40.9087369,-73.92183267,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.49967963,-74.09490042,Noise - Commercial,Noise - Residential,Noise - Commercial
40.58231746,-73.88227432,Noise - Commercial,Noise - Residential,Noise - Residential
40.64429584,-73.8278816,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.58644936,-74.15918272,Noise - Residential,Noise - Residential,Noise - Residential
40.7599888,-74.18885148,Noise - Vehicle,Noise - Residential,Noise - Residential
40.64842773,-74.10479,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.73106556,-73.89216391,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.61124071,-74.08006604,Noise - Residential,Noise - Residential,Noise - Residential
40.69387854,-73.86743994,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.72280178,-73.99105977,Noise - Commercial,Noise - Street/Sidewalk,Noise - Commercial
40.65669151,-73.84271598,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.67321908,-74.02567332,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.71866989,-73.78832326,Noise - Residential,Noise - Commercial,Noise - Commercial
40.8095715,-74.22840982,Noise - Vehicle,Noise - Residential,Noise - Residential
40.69801043,-74.14434834,Noise - Commercial,Noise - Commercial,Noise - Residential
40.87154988,-74.1740171,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.52860287,-73.95150142,Noise - Residential,Noise - Residential,Noise - Commercial
40.54513044,-74.13445876,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.83436285,-74.14929314,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.72280178,-74.06523166,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.50794342,-74.10973479,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.80543961,-73.85260557,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.59058125,-73.8971087,Noise - Commercial,Noise - Residential,Noise - Residential
40.76825259,-73.8278816,Noise - Residential,Noise - Residential,Noise - Residential
40.55339422,-73.87238474,Noise - Commercial,Noise - Commercial,Noise - Residential
40.83023096,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.6153726,-73.81799202,Noise - Residential,Noise - Residential,Noise - Residential
40.55752612,-74.14929314,Noise - Commercial,Noise - Commercial,Noise - Residential
40.85502231,-73.89216391,Noise - Residential,Noise - Residential,Noise - Commercial
40.64016395,-73.93666704,Noise - Residential,Noise - Residential,Noise - Residential
40.61950449,-74.09490042,Noise - Vehicle,Noise - Residential,Noise - Residential
40.64842773,-74.21852024,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-73.88227432,Noise - Residential,Noise - Commercial,Noise - Commercial
40.58231746,-74.07017645,Noise - Commercial,Noise - Commercial,Noise - Residential
40.87981366,-73.81304722,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.6649553,-73.85755036,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.66908719,-74.13445876,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.73106556,-74.08006604,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54513044,-74.24818899,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.8137034,-73.86743994,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.69387854,-74.05534207,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.84262664,-73.99105977,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle
40.77651637,-73.84271598,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.80543961,-73.9663358,Noise - Residential,Noise - Residential,Noise - Street/Sidewalk
40.73932935,-73.81799202,Noise - Residential,Noise - Residential,Noise - Residential
40.80130772,-73.76359929,Noise - Residential,Noise - Residential,Noise - Residential
40.78064826,-74.11962438,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.5657899,-74.16412752,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.52860287,-74.13940355,Noise - Commercial,Noise - Commercial,Noise - Residential
40.82609907,-73.88227432,Noise - Residential,Noise - Commercial,Noise - Street/Sidewalk
40.84262664,-74.06523166,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.80543961,-74.04050769,Noise - Residential,Noise - Residential,Noise - Commercial
40.59058125,-74.08501083,Noise - Residential,Noise - Commercial,Noise - Commercial
40.88807745,-73.8278816,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.70214232,-73.99600456,Noise - Vehicle,Noise - Vehicle,Noise - Helicopter
40.56165801,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
